ADM2CD_c,HASC_0,HASC_1,HASC_2,GAUL_0,GAUL_1,GAUL_2,SOVEREIGN,NAM_1_GAUL,NAM_1_STAT,NAM_1_SRCE,NAM_1_NTVE,NAM_1_WIKI,P_CODE_1,P_CODE_1_t,P_NAME_1,ADM1CD,ADM1CD_t,ADM1NM,NAM_2_GAUL,NAM_2_STAT,NAM_2_SRCE,NAM_2_NTVE,NAM_2_WIKI,P_CODE_2,P_CODE_2_t,P_NAME_2,ADM2CD,ADM2CD_t,ADM2NM,P_DATE,SALB_DATE,P_CODE_2_c,P_CODE_1_c
MEX004007,,,,0,0,0,MEX,,,,,,MX04,,Campeche,MEX004,,Campeche,,,,,,MX04007,,Palizada,MEX004007,,Palizada,2021-06-18,2018-02-01,MX04007,MX04
MEX004008,,,,0,0,0,MEX,,,,,,MX04,,Campeche,MEX004,,Campeche,,,,,,MX04008,,Tenabo,MEX004008,,Tenabo,2021-06-18,2018-02-01,MX04008,MX04
MEX007001,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07001,,Acacoyagua,MEX007001,,Acacoyagua,2021-06-18,2018-02-01,MX07001,MX07
MEX007002,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07002,,Acala,MEX007002,,Acala,2021-06-18,2018-02-01,MX07002,MX07
MEX007003,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07003,,Acapetahua,MEX007003,,Acapetahua,2021-06-18,2018-02-01,MX07003,MX07
MEX007004,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07004,,Altamirano,MEX007004,,Altamirano,2021-06-18,2018-02-01,MX07004,MX07
MEX007005,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07005,,Amatan,MEX007005,,Amatán,2021-06-18,2018-02-01,MX07005,MX07
MEX007006,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07006,,Amatenango de la Frontera,MEX007006,,Amatenango de la Frontera,2021-06-18,2018-02-01,MX07006,MX07
MEX007007,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07007,,Amatenango del Valle,MEX007007,,Amatenango del Valle,2021-06-18,2018-02-01,MX07007,MX07
MEX007008,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07008,,Angel Albino Corzo,MEX007008,,Angel Albino Corzo,2021-06-18,2018-02-01,MX07008,MX07
MEX007009,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07009,,Arriaga,MEX007009,,Arriaga,2021-06-18,2018-02-01,MX07009,MX07
MEX007010,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07010,,Bejucal de Ocampo,MEX007010,,Bejucal de Ocampo,2021-06-18,2018-02-01,MX07010,MX07
MEX007011,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07011,,Bella Vista,MEX007011,,Bella Vista,2021-06-18,2018-02-01,MX07011,MX07
MEX007114,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07114,,Benemerito de las Americas,MEX007114,,Benemérito de las Américas,2021-06-18,2018-02-01,MX07114,MX07
MEX007012,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07012,,Berriozabal,MEX007012,,Berriozábal,2021-06-18,2018-02-01,MX07012,MX07
MEX007013,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07013,,Bochil,MEX007013,,Bochil,2021-06-18,2018-02-01,MX07013,MX07
MEX007015,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07015,,Cacahoatan,MEX007015,,Cacahoatán,2021-06-18,2018-02-01,MX07015,MX07
MEX007120,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,,MX07120,,MEX007120,,Capitán Luis Ángel Vidal,2021-06-18,2018-02-01,MX07120,MX07
MEX007016,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07016,,Catazaja,MEX007016,,Catazajá,2021-06-18,2018-02-01,MX07016,MX07
MEX007025,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07025,,Chapultenango,MEX007025,,Chapultenango,2021-06-18,2018-02-01,MX07025,MX07
MEX007027,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07027,,Chiapa de Corzo,MEX007027,,Chiapa de Corzo,2021-06-18,2018-02-01,MX07027,MX07
MEX007029,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07029,,Chicoasen,MEX007029,,Chicoasén,2021-06-18,2018-02-01,MX07029,MX07
MEX007030,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07030,,Chicomuselo,MEX007030,,Chicomuselo,2021-06-18,2018-02-01,MX07030,MX07
MEX007017,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07017,,Cintalapa,MEX007017,,Cintalapa,2021-06-18,2018-02-01,MX07017,MX07
MEX007018,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07018,,Coapilla,MEX007018,,Coapilla,2021-06-18,2018-02-01,MX07018,MX07
MEX007019,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07019,,Comitan de Dominguez,MEX007019,,Comitán de Domínguez,2021-06-18,2018-02-01,MX07019,MX07
MEX007021,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07021,,Copainala,MEX007021,,Copainalá,2021-06-18,2018-02-01,MX07021,MX07
MEX007014,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07014,,El Bosque,MEX007014,,El Bosque,2021-06-18,2018-02-01,MX07014,MX07
MEX007122,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,,MX07122,,MEX007122,,El Parral,2021-06-18,2018-02-01,MX07122,MX07
MEX007070,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07070,,El Porvenir,MEX007070,,El Porvenir,2021-06-18,2018-02-01,MX07070,MX07
MEX007123,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,,MX07123,,MEX007123,,Emiliano Zapata,2021-06-18,2018-02-01,MX07123,MX07
MEX007032,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07032,,Escuintla,MEX007032,,Escuintla,2021-06-18,2018-02-01,MX07032,MX07
MEX007033,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07033,,Francisco Leon,MEX007033,,Francisco León,2021-06-18,2018-02-01,MX07033,MX07
MEX007034,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07034,,Frontera Comalapa,MEX007034,,Frontera Comalapa,2021-06-18,2018-02-01,MX07034,MX07
MEX007035,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07035,,Frontera Hidalgo,MEX007035,,Frontera Hidalgo,2021-06-18,2018-02-01,MX07035,MX07
MEX007037,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07037,,Huehuetan,MEX007037,,Huehuetán,2021-06-18,2018-02-01,MX07037,MX07
MEX007039,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07039,,Huitiupan,MEX007039,,Huitiupán,2021-06-18,2018-02-01,MX07039,MX07
MEX007040,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07040,,Huixtla,MEX007040,,Huixtla,2021-06-18,2018-02-01,MX07040,MX07
MEX007042,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07042,,Ixhuatan,MEX007042,,Ixhuatán,2021-06-18,2018-02-01,MX07042,MX07
MEX007043,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07043,,Ixtacomitan,MEX007043,,Ixtacomitán,2021-06-18,2018-02-01,MX07043,MX07
MEX007044,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07044,,Ixtapa,MEX007044,,Ixtapa,2021-06-18,2018-02-01,MX07044,MX07
MEX007045,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07045,,Ixtapangajoya,MEX007045,,Ixtapangajoya,2021-06-18,2018-02-01,MX07045,MX07
MEX007046,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07046,,Jiquipilas,MEX007046,,Jiquipilas,2021-06-18,2018-02-01,MX07046,MX07
MEX007047,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07047,,Jitotol,MEX007047,,Jitotol,2021-06-18,2018-02-01,MX07047,MX07
MEX007048,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07048,,Juarez,MEX007048,,Juárez,2021-06-18,2018-02-01,MX07048,MX07
MEX007020,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07020,,La Concordia,MEX007020,,La Concordia,2021-06-18,2018-02-01,MX07020,MX07
MEX007036,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07036,,La Grandeza,MEX007036,,La Grandeza,2021-06-18,2018-02-01,MX07036,MX07
MEX007041,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07041,,La Independencia,MEX007041,,La Independencia,2021-06-18,2018-02-01,MX07041,MX07
MEX007050,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07050,,La Libertad,MEX007050,,La Libertad,2021-06-18,2018-02-01,MX07050,MX07
MEX007049,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07049,,Larrainzar,MEX007049,,Larráinzar,2021-06-18,2018-02-01,MX07049,MX07
MEX007052,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07052,,Las Margaritas,MEX007052,,Las Margaritas,2021-06-18,2018-02-01,MX07052,MX07
MEX007075,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07075,,Las Rosas,MEX007075,,Las Rosas,2021-06-18,2018-02-01,MX07075,MX07
MEX007051,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07051,,Mapastepec,MEX007051,,Mapastepec,2021-06-18,2018-02-01,MX07051,MX07
MEX007116,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07116,,Marques de Comillas,MEX007116,,Marqués de Comillas,2021-06-18,2018-02-01,MX07116,MX07
MEX007053,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07053,,Mazapa de Madero,MEX007053,,Mazapa de Madero,2021-06-18,2018-02-01,MX07053,MX07
MEX007054,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07054,,Mazatan,MEX007054,,Mazatán,2021-06-18,2018-02-01,MX07054,MX07
MEX007055,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07055,,Metapa,MEX007055,,Metapa,2021-06-18,2018-02-01,MX07055,MX07
MEX007124,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,,MX07124,,MEX007124,,Mezcalapa,2021-06-18,2018-02-01,MX07124,MX07
MEX007117,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07117,,Montecristo de Guerrero,MEX007117,,Montecristo de Guerrero,2021-06-18,2018-02-01,MX07117,MX07
MEX007057,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07057,,Motozintla,MEX007057,,Motozintla,2021-06-18,2018-02-01,MX07057,MX07
MEX007058,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07058,,Nicolas Ruiz,MEX007058,,Nicolás Ruíz,2021-06-18,2018-02-01,MX07058,MX07
MEX007059,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07059,,Ocosingo,MEX007059,,Ocosingo,2021-06-18,2018-02-01,MX07059,MX07
MEX007060,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07060,,Ocotepec,MEX007060,,Ocotepec,2021-06-18,2018-02-01,MX07060,MX07
MEX007061,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07061,,Ocozocoautla de Espinosa,MEX007061,,Ocozocoautla de Espinosa,2021-06-18,2018-02-01,MX07061,MX07
MEX007062,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07062,,Ostuacan,MEX007062,,Ostuacán,2021-06-18,2018-02-01,MX07062,MX07
MEX007063,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07063,,Osumacinta,MEX007063,,Osumacinta,2021-06-18,2018-02-01,MX07063,MX07
MEX007065,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07065,,Palenque,MEX007065,,Palenque,2021-06-18,2018-02-01,MX07065,MX07
MEX007067,,,,0,0,0,MEX,,,,,,MX07,,Chiapas,MEX007,,Chiapas,,,,,,MX07067,,Pantepec,MEX007067,,Pantepec,2021-06-18,2018-02-01,MX07067,MX07
